id listku(veskera vyuka pro celou paralelku - vice hodin za tyden);id podlistku(konkretni vyuka v nejaky den a hodinu);kod predmetu;nazev;den(1=po);cas(min od 0:00);mistnost;delka(min);prvni tyden vyuky;prvni den vyuky pro jednorazovou;pocet tydnu vyuky;ctrnactideni vyuka;ucitele
21aNPGR037x01;21aNPGR037x01;NPGR037;Praktikum z Matlabu;3;940;SU1;90;1;;16;;ikudová Elena, doc. RNDr., Ph.D.
21aNPRG013p3;21aNPRG013p3;NPRG013;Programování v jazyce Java;3;540;S3;90;1;;15;;Hnětynka Petr, doc. RNDr., Ph.D.
21aNPRG013x04;21aNPRG013x04;NPRG013;Programování v jazyce Java;3;940;SU2;90;1;;16;;Dort Vlastimil, Mgr.
21aNPRG035x08;21aNPRG035x08;NPRG035;Programování v jazyce C#;3;640;SW2;90;1;;15;;Jeek Pavel, Mgr., Ph.D.
21aNPRG041x01;21aNPRG041x01;NPRG041;Programování v C++;3;740;SU2;90;1;;16;;Zavoral Filip, RNDr., Ph.D.
21aNPRG041x04;21aNPRG041x04;NPRG041;Programování v C++;3;740;SW2;90;1;;16;;Svoboda Martin, RNDr., Ph.D.
21aNPRG041x09;21aNPRG041x09;NPRG041;Programování v C++;3;940;SW2;90;1;;15;;Svoboda Martin, RNDr., Ph.D.
21aNSWI098p1;21aNSWI098p1;NSWI098;Principy překladačů;3;740;S3;90;1;;16;;Yaghob Jakub, RNDr., Ph.D.
21aNSWI098x01;21aNSWI098x01;NSWI098;Principy překladačů;3;840;S1;90;2;;15;sude;Bednárek David, RNDr., Ph.D.
21aNSWI098x02;21aNSWI098x02;NSWI098;Principy překladačů;3;840;S1;90;1;;15;liche;Yaghob Jakub, RNDr., Ph.D.
21aNSWI101p1;21aNSWI101p1;NSWI101;Modely a verifikace chování systémů;3;640;S1;90;1;;16;;Kofroň Jan, doc. RNDr., Ph.D., Pláil Frantiek, prof. Ing., DrSc.
21aNSWI101x01;21aNSWI101x01;NSWI101;Modely a verifikace chování systémů;3;740;S8;90;1;;16;;Kofroň Jan, doc. RNDr., Ph.D.
21aNSWI106p1;21aNSWI106p1;NSWI106;Administrace Linuxu;3;840;S3;90;1;;16;;Aschenbrenner Vojtěch, Ing.
21aNSWI133x01;21aNSWI133x01;NSWI133;Firemní semináře;3;1040;S5;90;1;;16;;Parízek Pavel, doc. RNDr., Ph.D.
21aNSWI142p2;21aNSWI142p2;NSWI142;Programování webových aplikací;3;540;S4;90;1;;15;;koda Petr, Mgr., Ph.D.
21aNSWI142x02;21aNSWI142x02;NSWI142;Programování webových aplikací;3;640;SU2;90;1;;16;;koda Petr, Mgr., Ph.D.
21aNSWI144p1;21aNSWI144p1;NSWI144;Data na Webu;3;540;S5;90;1;;16;;Klímek Jakub, RNDr., Ph.D.
21aNSWI144x01;21aNSWI144x01;NSWI144;Data na Webu;3;940;SW1;90;2;;13;sude;Klímek Jakub, RNDr., Ph.D.
21aNSWI150p1;21aNSWI150p1;NSWI150;Virtualizace a cloud computing;3;940;S4;90;1;;16;;Yaghob Jakub, RNDr., Ph.D., Bednárek David, RNDr., Ph.D., Zavoral Filip, RNDr., Ph.D.
21aNSWI154x01;21aNSWI154x01;NSWI154;Nástroje pro vývoj software;3;640;SU1;90;1;;15;;Parízek Pavel, doc. RNDr., Ph.D.
21aNSWI166p1;21aNSWI166p1;NSWI166;Úvod do doporučovacích systémů a uivatelských preferencí;3;840;S4;90;2;;16;;Vojtá Peter, prof. RNDr., DrSc., Peka Ladislav, Mgr., Ph.D.
21aNSWI166x01;21aNSWI166x01;NSWI166;Úvod do doporučovacích systémů a uivatelských preferencí;3;940;S10;90;1;;16;liche;Vojtá Peter, prof. RNDr., DrSc., Peka Ladislav, Mgr., Ph.D.
21aNTIN061x02;21aNTIN061x02;NTIN061;Algoritmy a datové struktury 2;3;740;S6;90;1;;16;;Hric Jan, RNDr.
21aNTIN061x09;21aNTIN061x09;NTIN061;Algoritmy a datové struktury 2;3;740;S10;90;1;;16;;Opler Michal, Mgr.
21aNTIN066x01;21aNTIN066x01;NTIN066;Datové struktury 1;3;940;S7;90;1;;16;;Mička Ondřej, Mgr.
21aNTIN066x05;21aNTIN066x05;NTIN066;Datové struktury 1;3;640;S11;90;1;;16;;Koucký Michal, prof. Mgr., Ph.D.
;R110754519;;Projekty;3;1080;S1;90;1;;15;;Zavoral Filip, RNDr., Ph.D.
21aNAIL025p1;21aNAIL025p1;NAIL025;Evoluční algoritmy 1;2;940;S5;90;1;;15;;Neruda Roman, Mgr., CSc.
21aNAIL025x03;21aNAIL025x03;NAIL025;Evoluční algoritmy 1;2;840;SU2;90;1;;16;;Pilát Martin, Mgr., Ph.D.
21aNAIL062p2;21aNAIL062p2;NAIL062;Výroková a predikátová logika;2;640;S9;90;1;;16;;Bulín Jakub, RNDr., Ph.D.
21aNAIL069x03;21aNAIL069x03;NAIL069;Umělá inteligence 1;2;1040;SU2;90;2;;16;sude;Fink Jiří, RNDr., Ph.D., vancara Jiří, Mgr., Ph.D.
21aNAIL069x04;21aNAIL069x04;NAIL069;Umělá inteligence 1;2;1040;SU2;90;1;;16;liche;Fink Jiří, RNDr., Ph.D., vancara Jiří, Mgr., Ph.D.
21aNAIL104p1;21aNAIL104p1;NAIL104;Pravděpodobnostní grafické modely;2;640;S5;90;1;;16;;Vomlelová Marta, Mgr., Ph.D.
21aNCGD003p1;21aNCGD003p1;NCGD003;Programování herních mechanik;2;540;SW2;45;1;;16;;Gemrot Jakub, Mgr., Ph.D.
21aNCGD003x01;21aNCGD003x01;NCGD003;Programování herních mechanik;2;590;SW2;90;1;;16;;Gemrot Jakub, Mgr., Ph.D.
21aNCGD009p1;21aNCGD009p1;NCGD009;Adaptivní hudba a interaktivní zvuk;2;840;SW1;90;1;;16;;Sporka Adam, doc. Ing., Ph.D.
21aNCGD009x01;21aNCGD009x01;NCGD009;Adaptivní hudba a interaktivní zvuk;2;940;SW1;90;1;;16;;Sporka Adam, doc. Ing., Ph.D.
21aNDBI025p2;21aNDBI025p2;NDBI025;Databázové systémy;2;840;S4;90;1;;16;;Kopecký Michal, RNDr., Ph.D.
21aNDBI025x03;21aNDBI025x03;NDBI025;Databázové systémy;2;1040;S6;90;2;;13;;Lokoč Jakub, doc. RNDr., Ph.D.
21aNDBI034p1;21aNDBI034p1;NDBI034;Vyhledávání multimediálního obsahu na webu;2;740;S9;90;1;;15;;Skopal Tomá, prof. RNDr., Ph.D.
21aNDBI034x01;21aNDBI034x01;NDBI034;Vyhledávání multimediálního obsahu na webu;2;840;S8;90;2;;13;sude;Skopal Tomá, prof. RNDr., Ph.D.
21aNDIN011p1;21aNDIN011p1;NDIN011;Aplikační software;2;1040;SW1;90;1;;16;;Forstová Lenka, Mgr.
21aNDIN011x01;21aNDIN011x01;NDIN011;Aplikační software;2;1140;SW1;45;1;;16;;Forstová Lenka, Mgr.
21aNDMI002x11;21aNDMI002x11;NDMI002;Diskrétní matematika;2;540;S6;90;1;;16;;Koutecký Martin, Mgr., Ph.D.
21aNDMI002x12;21aNDMI002x12;NDMI002;Diskrétní matematika;2;540;S7;90;1;;16;;Mikaník David
21aNDMI002x15;21aNDMI002x15;NDMI002;Diskrétní matematika;2;540;S8;90;1;;16;;Chmel Petr, Bc.
21aNDMI028p1;21aNDMI028p1;NDMI028;Aplikace lineární algebry v kombinatorice;2;540;S9;90;1;;16;;Kratochvíl Jan, prof. RNDr., CSc.
21aNDMI028x01;21aNDMI028x01;NDMI028;Aplikace lineární algebry v kombinatorice;2;640;S8;90;1;;16;;Bok Jan, Mgr.
21aNDMI084x01;21aNDMI084x01;NDMI084;Úvod do aproximačních a pravděpodobnostních algoritmů;2;940;S7;90;2;;16;sude;Lieskovský Matej, Mgr.
21aNMAI055p2;21aNMAI055p2;NMAI055;Matematická analýza 2;2;940;S9;90;1;;16;;Tyomkyn Mykhaylo, Ph.D.
21aNMAI057p2;21aNMAI057p2;NMAI057;Lineární algebra 1;2;740;S3;90;1;;15;;Fiala Jiří, doc. RNDr., Ph.D.
21aNMAI062x03;21aNMAI062x03;NMAI062;Algebra 1;2;840;S6;90;1;;16;;Zeman Peter, Mgr.
21aNMAI062x04;21aNMAI062x04;NMAI062;Algebra 1;2;940;S10;90;1;;16;;Berg Kevin
21aNOPT042p1;21aNOPT042p1;NOPT042;Programování s omezujícími podmínkami;2;540;S5;90;1;;16;;Barták Roman, prof. RNDr., Ph.D.
21aNPFL012p1;21aNPFL012p1;NPFL012;Úvod do počítačové lingvistiky;2;1040;S3;90;1;;16;;Kuboň Vladislav, doc. RNDr., Ph.D.
21aNPFL012p2;21aNPFL012p2;NPFL012;Úvod do počítačové lingvistiky;2;740;S6;90;1;;16;;Kuboň Vladislav, doc. RNDr., Ph.D.
21aNPFL067p1;21aNPFL067p1;NPFL067;Statistické metody zpracování přirozených jazyků I;2;540;S1;90;1;;16;;Pecina Pavel, doc. RNDr., Ph.D., Hajič Jan, prof. RNDr., Dr.
21aNPFL067x01;21aNPFL067x01;NPFL067;Statistické metody zpracování přirozených jazyků I;2;740;SU2;90;1;;16;;Pecina Pavel, doc. RNDr., Ph.D., Hajič Jan, prof. RNDr., Dr.
21aNPFL103p1;21aNPFL103p1;NPFL103;Vyhledávání informací;2;840;S1;90;1;;16;;Pecina Pavel, doc. RNDr., Ph.D.
21aNPFL103x01;21aNPFL103x01;NPFL103;Vyhledávání informací;2;940;S1;90;1;;16;;Pecina Pavel, doc. RNDr., Ph.D.
21aNPFL122x02;21aNPFL122x02;NPFL122;Hluboké zpětnovazební učení;2;840;S7;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPFL129x01;21aNPFL129x01;NPFL129;Úvod do strojového učení v Pythonu;2;540;S3;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPFL129x02;21aNPFL129x02;NPFL129;Úvod do strojového učení v Pythonu;2;640;S4;90;1;;16;;Straka Milan, RNDr., Ph.D.
21aNPGR003x04;21aNPGR003x04;NPGR003;Základy počítačové grafiky;2;940;SW2;90;1;;16;;Tázlar Vojtěch, Mgr.
21aNPRG013x06;21aNPRG013x06;NPRG013;Programování v jazyce Java;2;540;SU2;90;1;;16;;Hnětynka Petr, doc. RNDr., Ph.D.
21aNPRG035x06;21aNPRG035x06;NPRG035;Programování v jazyce C#;2;1040;SW2;90;1;;16;;Zikmund Radek, Mgr.
21aNPRG062p2;21aNPRG062p2;NPRG062;Algoritmizace;2;840;S3;90;1;;15;;Dvořák Tomá, doc. RNDr., CSc.
21aNSWI035p1;21aNSWI035p1;NSWI035;Principy distribuovaných systémů;2;740;S4;90;1;;14;;Zavoral Filip, RNDr., Ph.D.
21aNSWI057x01;21aNSWI057x01;NSWI057;Výběrový seminář z distribuovaných a komponentových systémů I;2;840;S9;90;1;;16;;Kofroň Jan, doc. RNDr., Ph.D., Pláil Frantiek, prof. Ing., DrSc.
21aNSWI089p1;21aNSWI089p1;NSWI089;Ochrana informací 1;2;1040;S5;90;1;;16;;Bene Antonín, RNDr., Ph.D.
21aNSWI106x01;21aNSWI106x01;NSWI106;Administrace Linuxu;2;640;SU2;90;1;;16;;Aschenbrenner Vojtěch, Ing.
21aNSWI141p2;21aNSWI141p2;NSWI141;Úvod do počítačových sítí;2;640;S3;90;1;;15;;Forst Libor, RNDr., Peková Klára, Mgr., Ph.D.
21aNSWI164x01;21aNSWI164x01;NSWI164;Modelem řízený vývoj;2;740;SU1;90;1;;15;liche;Bure Tomá, prof. RNDr., Ph.D.
21aNTIN022p1;21aNTIN022p1;NTIN022;Pravděpodobnostní techniky;2;740;S5;90;1;;16;;Tancer Martin, doc. RNDr., Ph.D.
21aNTIN043p1;21aNTIN043p1;NTIN043;Formální základy softwarového inenýrství;2;640;S11;90;1;;15;;Nečaský Martin, doc. Mgr., Ph.D., Parízek Pavel, doc. RNDr., Ph.D.
21aNTIN043x01;21aNTIN043x01;NTIN043;Formální základy softwarového inenýrství;2;740;S11;90;1;;15;;Nečaský Martin, doc. Mgr., Ph.D., Parízek Pavel, doc. RNDr., Ph.D.
21aNTIN061p2;21aNTIN061p2;NTIN061;Algoritmy a datové struktury 2;2;540;S4;90;1;;16;;Čepek Ondřej, doc. RNDr., Ph.D.
21aNTIN061x07;21aNTIN061x07;NTIN061;Algoritmy a datové struktury 2;2;740;S7;90;1;;16;;Kučera Petr, RNDr., Ph.D.
21aNTIN066x02;21aNTIN066x02;NTIN066;Datové struktury 1;2;940;S6;90;1;;16;;Ondráček Luká, Mgr.
21aNTIN090p2;21aNTIN090p2;NTIN090;Základy sloitosti a vyčíslitelnosti;2;840;S5;90;1;;16;;Kučera Petr, RNDr., Ph.D.
21aNTIN090x02;21aNTIN090x02;NTIN090;Základy sloitosti a vyčíslitelnosti;2;640;S7;90;1;;16;liche;Kučera Petr, RNDr., Ph.D.
21aNTIN102x01;21aNTIN102x01;NTIN102;Seminář z teoretické informatiky;2;690;S1;135;1;;15;;Koucký Michal, prof. Mgr., Ph.D., Sgall Jiří, prof. RNDr., DrSc., Čepek Ondřej, doc. RNDr., Ph.D., Kolman Petr, doc. Mgr., Ph.D., Feldmann Andreas Emil, Dr., Hubáček Pavel, Mgr., Ph.D.
;R110742008;;Sebranka;2;1140;S8;150;1;;15;; 
;R110754518;;Projekty;2;1080;S1;90;1;;15;;Zavoral Filip, RNDr., Ph.D.
RG110762645;R110762646;;;2;1140;S8;180;;11.1.2022;5;;Bednárek David, RNDr., Ph.D.
21aNAIL060p1;21aNAIL060p1;NAIL060;Implementace neuronových sítí 1;4;940;S4;90;1;;16;;Boovský Petr, RNDr., CSc.
21aNAIL060x01;21aNAIL060x01;NAIL060;Implementace neuronových sítí 1;4;1040;SW1;90;1;;16;;Boovský Petr, RNDr., CSc.
21aNAIL062x04;21aNAIL062x04;NAIL062;Výroková a predikátová logika;4;540;S6;90;1;;16;;Bulín Jakub, RNDr., Ph.D.
21aNAIL099x01;21aNAIL099x01;NAIL099;Seminář strojového učení a modelování 1;4;840;S8;90;2;;16;sude;Holeňa Martin, prof. RNDr. Ing., CSc.
21aNDBI007p1;21aNDBI007p1;NDBI007;Databázové přístupové metody;4;640;S3;90;1;;15;;Holubová Irena, doc. RNDr., Ph.D.
21aNDBI007p2;21aNDBI007p2;NDBI007;Databázové přístupové metody;4;540;S1;90;1;;15;;Holubová Irena, doc. RNDr., Ph.D.
21aNDBI025x01;21aNDBI025x01;NDBI025;Databázové systémy;4;940;S6;90;2;;13;;Lokoč Jakub, doc. RNDr., Ph.D.
21aNDBI025x07;21aNDBI025x07;NDBI025;Databázové systémy;4;540;S7;90;2;;16;;Kopecký Michal, RNDr., Ph.D.
21aNDBI048p1;21aNDBI048p1;NDBI048;Data Science;4;740;S5;90;1;;16;;Holubová Irena, doc. RNDr., Ph.D.
21aNDBI048x01;21aNDBI048x01;NDBI048;Data Science;4;840;SW1;90;1;;16;;Holubová Irena, doc. RNDr., Ph.D.
21aNDMI002p2;21aNDMI002p2;NDMI002;Diskrétní matematika;4;840;S3;90;1;;15;;Koutecký Martin, Mgr., Ph.D.
21aNDMI011x04;21aNDMI011x04;NDMI011;Kombinatorika a grafy 1;4;540;S10;90;1;;16;;Lieskovský Matej, Mgr.
21aNDMI011x06;21aNDMI011x06;NDMI011;Kombinatorika a grafy 1;4;940;S7;90;1;;16;;Penev Irena, Dr.
21aNDMI011x08;21aNDMI011x08;NDMI011;Kombinatorika a grafy 1;4;640;S6;90;1;;16;;Čermák Filip, Bc.
21aNDMI050x01;21aNDMI050x01;NDMI050;Úvod do řeení problémů kombinatorických, mat. i jiných (IPS) I;4;1159;S3;90;1;;15;;Mare Martin, Mgr., Ph.D., Končický Václav, Bc.
21aNDMI098p1;21aNDMI098p1;NDMI098;Algoritmická teorie her;4;840;S9;90;1;;16;;Balko Martin, RNDr., Ph.D.
21aNDMI098x01;21aNDMI098x01;NDMI098;Algoritmická teorie her;4;940;S9;90;1;;16;;Balko Martin, RNDr., Ph.D.
21aNMAI055p1;21aNMAI055p1;NMAI055;Matematická analýza 2;4;540;S5;90;1;;16;;Pultr Ale, prof. RNDr., DrSc.
21aNMAI055x01;21aNMAI055x01;NMAI055;Matematická analýza 2;4;640;S10;90;1;;16;;Lopatková Markéta, doc. RNDr., Ph.D.
21aNMAI055x02;21aNMAI055x02;NMAI055;Matematická analýza 2;4;640;S7;90;1;;16;;Zeman Peter, Mgr.
21aNMAI055x04;21aNMAI055x04;NMAI055;Matematická analýza 2;4;640;S11;90;1;;16;;Tyomkyn Mykhaylo, Ph.D.
21aNMAI057x21;21aNMAI057x21;NMAI057;Lineární algebra 1;4;840;S7;90;1;;15;;Černý Martin, Bc., Zeman Peter, Mgr.
21aNMAI060p2;21aNMAI060p2;NMAI060;Pravděpodobnostní metody;4;540;S8;90;1;;16;;Antoch Jaromír, prof. RNDr., CSc.
21aNMAI165x02;21aNMAI165x02;NMAI165;Praktikum z pravděpodobnostních metod;4;640;S8;90;1;;15;;Antoch Jaromír, prof. RNDr., CSc.
21aNMIN263p1;21aNMIN263p1;NMIN263;Principy počítačů a operační systémy;4;1040;S1;90;1;;16;;Jákl Vojtěch, RNDr.
21aNPFL006p1;21aNPFL006p1;NPFL006;Úvod do formální lingvistiky;4;640;S1;90;1;;16;;evčíková Magda, Mgr., Ph.D.
21aNPFL015x01;21aNPFL015x01;NPFL015;Metody automatizovaného překladu;4;840;S10;90;1;;16;;Kuboň Vladislav, doc. RNDr., Ph.D.
21aNPFL038p1;21aNPFL038p1;NPFL038;Základy rozpoznávání a generování mluvené řeči;4;940;SU1;90;1;;16;;Peterek Nino, Mgr., Ph.D.
21aNPFL038x01;21aNPFL038x01;NPFL038;Základy rozpoznávání a generování mluvené řeči;4;1040;SU2;90;1;;16;;Peterek Nino, Mgr., Ph.D.
21aNPFL092p1;21aNPFL092p1;NPFL092;Technologie pro NLP;4;740;S421;45;1;;16;;abokrtský Zdeněk, doc. Ing., Ph.D., Rosa Rudolf, Mgr., Ph.D.
21aNPFL092x01;21aNPFL092x01;NPFL092;Technologie pro NLP;4;640;S421;90;1;;16;;abokrtský Zdeněk, doc. Ing., Ph.D., Rosa Rudolf, Mgr., Ph.D.
21aNPFL094p1;21aNPFL094p1;NPFL094;Morfologická a syntaktická analýza;4;840;SU1;90;1;;16;;Zeman Daniel, RNDr., Ph.D.
21aNPFL097p1;21aNPFL097p1;NPFL097;Neřízené strojové učení v NLP;4;540;S11;45;1;;16;;Mareček David, RNDr., Ph.D.
21aNPFL097x01;21aNPFL097x01;NPFL097;Neřízené strojové učení v NLP;4;590;S11;45;1;;16;;Mareček David, RNDr., Ph.D.
21aNPFL125x01;21aNPFL125x01;NPFL125;Základy jazykových technologií;4;640;SW1;90;1;;16;;abokrtský Zdeněk, doc. Ing., Ph.D., Rosa Rudolf, Mgr., Ph.D.
21aNPGR035x02;21aNPGR035x02;NPGR035;Strojové učení v počítačovém vidění;4;540;SU1;90;1;;16;;ikudová Elena, doc. RNDr., Ph.D.
21aNPGR039p1;21aNPGR039p1;NPGR039;Úvod do animované tvorby;4;540;SW1;45;1;;16;;Brom Cyril, doc. Mgr., Ph.D., Javora Ondřej, MgA.
21aNPGR039x01;21aNPGR039x01;NPGR039;Úvod do animované tvorby;4;590;SW1;45;1;;16;;Brom Cyril, doc. Mgr., Ph.D., Javora Ondřej, MgA.
21aNPRG013x01;21aNPRG013x01;NPRG013;Programování v jazyce Java;4;640;SU2;90;1;;16;;Kofroň Jan, doc. RNDr., Ph.D.
21aNPRG030p2;21aNPRG030p2;NPRG030;Programování 1;4;740;S3;90;1;;15;;Holan Tomá, RNDr., Ph.D.
21aNPRG035x01;21aNPRG035x01;NPRG035;Programování v jazyce C#;4;840;SW2;90;1;;16;;Kliber Filip, Mgr.
21aNPRG035x04;21aNPRG035x04;NPRG035;Programování v jazyce C#;4;1040;SW2;90;1;;16;;Jeek Pavel, Mgr., Ph.D.
21aNPRG041p2;21aNPRG041p2;NPRG041;Programování v C++;4;840;S4;90;1;;16;;Bednárek David, RNDr., Ph.D.
21aNPRG041x05;21aNPRG041x05;NPRG041;Programování v C++;4;1040;S7;90;1;;16;;Zavoral Filip, RNDr., Ph.D.
21aNPRG041x06;21aNPRG041x06;NPRG041;Programování v C++;4;740;SW2;90;1;;16;;Faltín Tomá, Mgr.
21aNPRG041x08;21aNPRG041x08;NPRG041;Programování v C++;4;540;SW2;90;1;;15;;melko Adam, Mgr.
21aNPRG059x01;21aNPRG059x01;NPRG059;Praktikum z pokročilého objektového programování;4;1090;S7;45;1;;16;;Jeek Pavel, Mgr., Ph.D., Hnětynka Petr, doc. RNDr., Ph.D., Zavoral Filip, RNDr., Ph.D.
21aNPRG068p1;21aNPRG068p1;NPRG068;Programování v Haskellu;4;740;S4;90;1;;16;;Kratochvíl Miroslav, RNDr., Ph.D.
21aNSWI015p1;21aNSWI015p1;NSWI015;Unix/Linux Programming in C;4;540;S4;90;1;;16;;Pechanec Jan, Mgr., Kotal Vladimír, Mgr.
21aNSWI015x01;21aNSWI015x01;NSWI015;Unix/Linux Programming in C;4;640;SU1;90;1;;16;liche;Kotal Vladimír, Mgr.
21aNSWI015x02;21aNSWI015x02;NSWI015;Unix/Linux Programming in C;4;640;SU1;90;2;;16;sude;Kotal Vladimír, Mgr.
21aNSWI106x03;21aNSWI106x03;NSWI106;Administrace Linuxu;4;940;SU2;90;1;;16;;Aschenbrenner Vojtěch, Ing.
21aNSWI130x01;21aNSWI130x01;NSWI130;Architektury softwarových systémů;4;840;S6;90;1;;16;;Nečaský Martin, doc. Mgr., Ph.D.
21aNSWI130x02;21aNSWI130x02;NSWI130;Architektury softwarových systémů;4;740;S8;90;1;;16;;Nečaský Martin, doc. Mgr., Ph.D.
21aNSWI142x01;21aNSWI142x01;NSWI142;Programování webových aplikací;4;940;SW2;90;1;;16;;Hoksza David, doc. RNDr., Ph.D.
21aNSWI142x04;21aNSWI142x04;NSWI142;Programování webových aplikací;4;640;SW2;90;1;;16;;Peka Ladislav, Mgr., Ph.D.
21aNSWI142x05;21aNSWI142x05;NSWI142;Programování webových aplikací;4;1040;SU1;90;1;;15;;koda Petr, Mgr., Ph.D.
21aNSWI142x06;21aNSWI142x06;NSWI142;Programování webových aplikací;4;540;SU2;90;1;;15;;koda Petr, Mgr., Ph.D.
21aNSWI162x01;21aNSWI162x01;NSWI162;Sémantika programů;4;740;SU2;90;1;;16;liche;Kofroň Jan, doc. RNDr., Ph.D.
21aNSWI163x01;21aNSWI163x01;NSWI163;Úvod do middleware;4;740;SU2;90;2;;16;sude;Tůma Petr, prof. Ing., Dr.
21aNTIN022x01;21aNTIN022x01;NTIN022;Pravděpodobnostní techniky;4;740;S1;90;1;;16;;Konečný Matěj, RNDr., Bulavka Denys, Mgr.
21aNTIN046x01;21aNTIN046x01;NTIN046;Rozpoznávání a syntaktická analýza;4;840;S1;90;1;;16;;Mrázová Iveta, doc. RNDr., CSc., Mráz Frantiek, RNDr., CSc., Plátek Martin, CSc.
21aNTIN061x05;21aNTIN061x05;NTIN061;Algoritmy a datové struktury 2;4;1040;S6;90;1;;16;;Opler Michal, Mgr.
21aNTIN061x08;21aNTIN061x08;NTIN061;Algoritmy a datové struktury 2;4;940;S10;90;1;;16;;Majerech Vladan, Mgr., Dr.
21aNTIN066p1;21aNTIN066p1;NTIN066;Datové struktury 1;4;840;S5;90;1;;16;;Koucký Michal, prof. Mgr., Ph.D.
21aNTIN090p1;21aNTIN090p1;NTIN090;Základy sloitosti a vyčíslitelnosti;4;540;S3;90;1;;16;;Kučera Petr, RNDr., Ph.D.
21aNTIN090x01;21aNTIN090x01;NTIN090;Základy sloitosti a vyčíslitelnosti;4;740;S7;90;1;;16;liche;Kučera Petr, RNDr., Ph.D.
21aNTIN090x05;21aNTIN090x05;NTIN090;Základy sloitosti a vyčíslitelnosti;4;740;S7;90;2;;16;sude;Bulín Jakub, RNDr., Ph.D.
;R110741999;;Polední přednáky KAM;4;740;S6;90;1;;8;; 
;R110742024;;Polední přednáky KAM;4;740;S6;90;10;;6;; 
;R110754520;;Projekty;4;1140;S1;90;1;;15;;Zavoral Filip, RNDr., Ph.D.
;R110761385;;;4;540;S510;180;;30.9.2021;1;;Čepek Ondřej, doc. RNDr., Ph.D.
21aNAIL025x01;21aNAIL025x01;NAIL025;Evoluční algoritmy 1;5;740;SU2;90;1;;16;;Pilát Martin, Mgr., Ph.D.
21aNAIL062x03;21aNAIL062x03;NAIL062;Výroková a predikátová logika;5;540;S7;90;1;;16;;Pilát Martin, Mgr., Ph.D.
21aNAIL062x08;21aNAIL062x08;NAIL062;Výroková a predikátová logika;5;540;S10;90;1;;16;;Hric Jan, RNDr.
21aNAIL087p1;21aNAIL087p1;NAIL087;Informatika a kognitivní vědy 1;5;540;S4;90;1;;16;;Lukavský Jiří, Mgr., Ph.D., Děchtěrenko Filip, Mgr., Ph.D., Antolík Ján, Mgr., Ph.D.
21aNAIL087x01;21aNAIL087x01;NAIL087;Informatika a kognitivní vědy 1;5;640;S4;90;1;;16;;Děchtěrenko Filip, Mgr., Ph.D., Antolík Ján, Mgr., Ph.D.
21aNAIL116p1;21aNAIL116p1;NAIL116;Sociální sítě a jejich analýza;5;640;S5;90;1;;16;;Mrázová Iveta, doc. RNDr., CSc., Mráz Frantiek, RNDr., CSc.
21aNAIL116x01;21aNAIL116x01;NAIL116;Sociální sítě a jejich analýza;5;540;SW1;90;1;;16;;Mrázová Iveta, doc. RNDr., CSc., Mráz Frantiek, RNDr., CSc.
21aNCGD002p1;21aNCGD002p1;NCGD002;Vývoj počítačových her 2;5;840;S3;90;1;;16;liche;Gemrot Jakub, Mgr., Ph.D., Kolek Luká, Mgr., Ph.D.
21aNCGD002x01;21aNCGD002x01;NCGD002;Vývoj počítačových her 2;5;840;S3;90;2;;15;sude;Gemrot Jakub, Mgr., Ph.D., Kolek Luká, Mgr., Ph.D.
21aNCGD004p1;21aNCGD004p1;NCGD004;Úvod do herního designu;5;640;S9;45;1;;16;;Kolek Luká, Mgr., Ph.D.
21aNCGD004x01;21aNCGD004x01;NCGD004;Úvod do herního designu;5;690;S9;45;1;;16;;Kolek Luká, Mgr., Ph.D.
21aNDBI025x02;21aNDBI025x02;NDBI025;Databázové systémy;5;540;S11;90;2;;15;;Lokoč Jakub, doc. RNDr., Ph.D.
21aNDBI025x04;21aNDBI025x04;NDBI025;Databázové systémy;5;740;S7;90;2;;16;;Kopecký Michal, RNDr., Ph.D.
21aNDMI002x14;21aNDMI002x14;NDMI002;Diskrétní matematika;5;640;S6;90;1;;16;;Hons Tomá, Bc.
21aNDMI011x02;21aNDMI011x02;NDMI011;Kombinatorika a grafy 1;5;640;S10;90;1;;16;;Pekárek Jakub, Mgr.
21aNDMI084p2;21aNDMI084p2;NDMI084;Úvod do aproximačních a pravděpodobnostních algoritmů;5;640;S3;90;1;;16;;Sgall Jiří, prof. RNDr., DrSc.
21aNJAZ201x01;21aNJAZ201x01;NJAZ201;Academic Writing for Mathematicians I;5;690;S11;90;1;;16;;Goodall Andrew, D.Phil.
21aNJAZ203x01;21aNJAZ203x01;NJAZ203;Academic Writing for Computer Scientists I;5;790;S11;90;1;;16;;Goodall Andrew, D.Phil.
21aNMAI062p1;21aNMAI062p1;NMAI062;Algebra 1;5;540;S5;90;1;;16;;Patáková Zuzana, RNDr., Ph.D.
21aNMAI069x09;21aNMAI069x09;NMAI069;Matematické dovednosti;5;540;S6;90;1;;16;;Kynčl Jan, Mgr., Ph.D.
21aNPGR003x05;21aNPGR003x05;NPGR003;Základy počítačové grafiky;5;540;SU2;90;1;;15;;Tázlar Vojtěch, Mgr.
21aNPRG013x05;21aNPRG013x05;NPRG013;Programování v jazyce Java;5;740;SU1;90;1;;16;;Kofroň Jan, doc. RNDr., Ph.D.
